estrutura_linguagem memoria tamanho
queue_python 32 7973
queue_python 32 2240
queue_python 32 2004
queue_python 32 8473
queue_python 32 8527
queue_python 32 1651
queue_python 32 7310
queue_python 32 5706
queue_python 32 4303
queue_python 32 49375
queue_python 32 29657
queue_python 32 24027
queue_python 32 35309
queue_python 32 35826
queue_python 32 75183
queue_python 32 90630
queue_python 32 69657
queue_python 32 62368
queue_python 32 80257
queue_python 32 31799
queue_python 32 46473
queue_python 32 31063
queue_python 32 19958
queue_python 32 64054
queue_python 32 49460
queue_python 32 27282
queue_python 32 67221
queue_python 32 85268
queue_python 32 21736
queue_python 32 73426
queue_python 32 18394
queue_python 32 97950
queue_python 32 12474
queue_python 32 51126
queue_python 32 84249
queue_python 32 74656
queue_python 32 22384
queue_python 32 94108
queue_python 32 12829
queue_python 32 95190
queue_python 32 83925
queue_python 32 91758
queue_python 32 78540
queue_python 32 42560
queue_python 32 29506
queue_python 32 86367
queue_python 32 39926
queue_python 32 20150
queue_python 32 26454
queue_python 32 90936
queue_python 32 35536
queue_python 32 91245
queue_python 32 51574
queue_python 32 88125
queue_python 32 43862
queue_python 32 15906
queue_python 32 27622
queue_python 32 85778
queue_python 32 73469
queue_python 32 24712
queue_python 32 80073
queue_python 32 28883
queue_python 32 66676
queue_python 32 86131
queue_python 32 84517
queue_python 32 19864
queue_python 32 47314
queue_python 32 93889
queue_python 32 36206
queue_python 32 73521
queue_python 32 52109
queue_python 32 61522
queue_python 32 23991
queue_python 32 88870
queue_python 32 91838
queue_python 32 70058
queue_python 32 34432
queue_python 32 99556
queue_python 32 53296
queue_python 32 41685
queue_python 32 46486
queue_python 32 76581
queue_python 32 93173
queue_python 32 71674
queue_python 32 47691
queue_python 32 60780
queue_python 32 92215
queue_python 32 88737
queue_python 32 90766
queue_python 32 29237
queue_python 32 50911
queue_python 32 77906
queue_python 32 41481
queue_python 32 98100
queue_python 32 30122
queue_python 32 22272
queue_python 32 75168
queue_python 32 18584
queue_python 32 62678
queue_python 32 19874
queue_python 32 95897
queue_python 32 15802
queue_python 32 90658
queue_python 32 90360
queue_python 32 72238
queue_python 32 58952
queue_python 32 88647
queue_python 32 87704
queue_python 32 83249
queue_python 32 423125
queue_python 32 771518
queue_python 32 305843
queue_python 32 446495
queue_python 32 177403
queue_python 32 204625
queue_python 32 770844
queue_python 32 160564
queue_python 32 188104
queue_python 32 714711
queue_python 32 958214
queue_python 32 842140
queue_python 32 926706
queue_python 32 443051
queue_python 32 114678
queue_python 32 205995
queue_python 32 868552
queue_python 32 583344
queue_python 32 475992
queue_python 32 120281
queue_python 32 614544
queue_python 32 338522
queue_python 32 891690
queue_python 32 640998
queue_python 32 106105
queue_python 32 555912
queue_python 32 285642
queue_python 32 793891
queue_python 32 366735
queue_python 32 905339
queue_python 32 387712
queue_python 32 763076
queue_python 32 883019
queue_python 32 600676
queue_python 32 485001
queue_python 32 737601
queue_python 32 389769
queue_python 32 211810
queue_python 32 109673
queue_python 32 947543
queue_python 32 406116
queue_python 32 254415
queue_python 32 351014
queue_python 32 120365
queue_python 32 281199
queue_python 32 706334
queue_python 32 975277
queue_python 32 753504
queue_python 32 416889
queue_python 32 271764
queue_python 32 871672
queue_python 32 328629
queue_python 32 256572
queue_python 32 899432
queue_python 32 815088
queue_python 32 435347
queue_python 32 519981
queue_python 32 271004
queue_python 32 423967
queue_python 32 449593
queue_python 32 388333
queue_python 32 669456
queue_python 32 844040
queue_python 32 388486
queue_python 32 692146
queue_python 32 790616
queue_python 32 533115
queue_python 32 600658
queue_python 32 521270
queue_python 32 201227
queue_python 32 278763
queue_python 32 535651
queue_python 32 334887
queue_python 32 359906
queue_python 32 339007
queue_python 32 170510
queue_python 32 882013
queue_python 32 826432
queue_python 32 869702
queue_python 32 550976
queue_python 32 426800
queue_python 32 659833
queue_python 32 359756
queue_python 32 460777
queue_python 32 939082
queue_python 32 954560
queue_python 32 865015
queue_python 32 129135
queue_python 32 946431
queue_python 32 613327
queue_python 32 139806
queue_python 32 280381
queue_python 32 486086
queue_python 32 917981
queue_python 32 768169
queue_python 32 528960
queue_python 32 167620
queue_python 32 210403
queue_python 32 604950
queue_python 32 408638
queue_cpp 93 216
queue_cpp 95 454
queue_cpp 95 410
queue_cpp 94 259
queue_cpp 99 825
queue_cpp 92 79
queue_cpp 93 231
queue_cpp 93 164
queue_cpp 99 912
queue_cpp 99 999
queue_cpp 98 722
queue_cpp 93 208
queue_cpp 95 319
queue_cpp 98 743
queue_cpp 98 601
queue_cpp 98 638
queue_cpp 98 635
queue_cpp 95 504
queue_cpp 98 654
queue_cpp 92 102
queue_cpp 95 478
queue_cpp 99 864
queue_cpp 92 31
queue_cpp 92 106
queue_cpp 95 502
queue_cpp 98 674
queue_cpp 95 349
queue_cpp 95 435
queue_cpp 95 382
queue_cpp 99 879
queue_cpp 97 524
queue_cpp 93 246
queue_cpp 99 851
queue_cpp 99 882
queue_cpp 93 147
queue_cpp 98 568
queue_cpp 99 902
queue_cpp 93 235
queue_cpp 98 540
queue_cpp 98 589
queue_cpp 98 735
queue_cpp 98 617
queue_cpp 99 844
queue_cpp 94 276
queue_cpp 92 45
queue_cpp 92 17
queue_cpp 95 372
queue_cpp 99 885
queue_cpp 95 481
queue_cpp 98 776
queue_cpp 93 219
queue_cpp 93 197
queue_cpp 98 648
queue_cpp 99 844
queue_cpp 99 953
queue_cpp 98 628
queue_cpp 98 688
queue_cpp 98 665
queue_cpp 99 814
queue_cpp 98 591
queue_cpp 99 883
queue_cpp 93 151
queue_cpp 95 299
queue_cpp 98 772
queue_cpp 95 304
queue_cpp 97 517
queue_cpp 95 501
queue_cpp 99 999
queue_cpp 93 221
queue_cpp 95 496
queue_cpp 93 195
queue_cpp 93 220
queue_cpp 92 110
queue_cpp 95 397
queue_cpp 92 54
queue_cpp 98 657
queue_cpp 93 135
queue_cpp 93 131
queue_cpp 98 773
queue_cpp 98 738
queue_cpp 98 619
queue_cpp 98 782
queue_cpp 98 695
queue_cpp 95 393
queue_cpp 98 765
queue_cpp 99 987
queue_cpp 99 877
queue_cpp 99 884
queue_cpp 98 727
queue_cpp 95 348
queue_cpp 95 423
queue_cpp 93 248
queue_cpp 95 485
queue_cpp 92 121
queue_cpp 99 981
queue_cpp 99 940
queue_cpp 99 863
queue_cpp 93 249
queue_cpp 93 213
queue_cpp 98 607
queue_cpp 212 8108
queue_cpp 207 6731
queue_cpp 205 6249
queue_cpp 164 1909
queue_cpp 174 2308
queue_cpp 207 6797
queue_cpp 252 9989
queue_cpp 211 7692
queue_cpp 204 5941
queue_cpp 204 6001
queue_cpp 204 5941
queue_cpp 207 6729
queue_cpp 178 3278
queue_cpp 245 8357
queue_cpp 248 8912
queue_cpp 245 8263
queue_cpp 164 1988
queue_cpp 180 3919
queue_cpp 247 8683
queue_cpp 205 6119
queue_cpp 200 4974
queue_cpp 247 8842
queue_cpp 178 3338
queue_cpp 205 6261
queue_cpp 175 2602
queue_cpp 249 9414
queue_cpp 246 8470
queue_cpp 202 5559
queue_cpp 201 5064
queue_cpp 180 3894
queue_cpp 200 4907
queue_cpp 198 4339
queue_cpp 161 1105
queue_cpp 197 4236
queue_cpp 206 6457
queue_cpp 174 2463
queue_cpp 208 7031
queue_cpp 179 3771
queue_cpp 163 1698
queue_cpp 180 3848
queue_cpp 179 3620
queue_cpp 161 1181
queue_cpp 208 7100
queue_cpp 198 4301
queue_cpp 212 8118
queue_cpp 197 4216
queue_cpp 177 3090
queue_cpp 247 8807
queue_cpp 250 9637
queue_cpp 176 2877
queue_cpp 248 9039
queue_cpp 211 7768
queue_cpp 173 2219
queue_cpp 179 3734
queue_cpp 211 7720
queue_cpp 212 8073
queue_cpp 179 3688
queue_cpp 203 5768
queue_cpp 179 3738
queue_cpp 200 4867
queue_cpp 180 3793
queue_cpp 173 2085
queue_cpp 207 6801
queue_cpp 177 3223
queue_cpp 203 5625
queue_cpp 164 1768
queue_cpp 178 3284
queue_cpp 246 8464
queue_cpp 199 4613
queue_cpp 180 3823
queue_cpp 202 5461
queue_cpp 179 3569
queue_cpp 247 8660
queue_cpp 251 9812
queue_cpp 199 4771
queue_cpp 206 6543
queue_cpp 212 8083
queue_cpp 208 6874
queue_cpp 203 5647
queue_cpp 173 2221
queue_cpp 206 6469
queue_cpp 202 5495
queue_cpp 209 7178
queue_cpp 245 8295
queue_cpp 210 7452
queue_cpp 181 4054
queue_cpp 205 6256
queue_cpp 245 8207
queue_cpp 208 6982
queue_cpp 246 8587
queue_cpp 180 3802
queue_cpp 212 7973
queue_cpp 173 2240
queue_cpp 165 2004
queue_cpp 246 8473
queue_cpp 246 8527
queue_cpp 163 1651
queue_cpp 209 7310
queue_cpp 203 5706
queue_cpp 198 4303
queue_cpp 1557 49375
queue_cpp 1352 29657
queue_cpp 1330 24027
queue_cpp 1503 35309
queue_cpp 1505 35826
queue_cpp 1914 75183
queue_cpp 1975 90630
queue_cpp 1893 69657
queue_cpp 1608 62368
queue_cpp 1934 80257
queue_cpp 1361 31799
queue_cpp 1546 46473
queue_cpp 1358 31063
queue_cpp 1315 19958
queue_cpp 1615 64054
queue_cpp 1558 49460
queue_cpp 1343 27282
queue_cpp 1883 67221
queue_cpp 1954 85268
queue_cpp 1322 21736
queue_cpp 1907 73426
queue_cpp 1308 18394
queue_cpp 2003 97950
queue_cpp 1221 12474
queue_cpp 1564 51126
queue_cpp 1950 84249
queue_cpp 1912 74656
queue_cpp 1324 22384
queue_cpp 1988 94108
queue_cpp 1223 12829
queue_cpp 1992 95190
queue_cpp 1948 83925
queue_cpp 1979 91758
queue_cpp 1927 78540
queue_cpp 1531 42560
queue_cpp 1352 29506
queue_cpp 1958 86367
queue_cpp 1521 39926
queue_cpp 1315 20150
queue_cpp 1340 26454
queue_cpp 1976 90936
queue_cpp 1503 35536
queue_cpp 1977 91245
queue_cpp 1566 51574
queue_cpp 1965 88125
queue_cpp 1536 43862
queue_cpp 1235 15906
queue_cpp 1345 27622
queue_cpp 1956 85778
queue_cpp 1908 73469
queue_cpp 1333 24712
queue_cpp 1933 80073
queue_cpp 1349 28883
queue_cpp 1881 66676
queue_cpp 1957 86131
queue_cpp 1951 84517
queue_cpp 1314 19864
queue_cpp 1549 47314
queue_cpp 1987 93889
queue_cpp 1506 36206
queue_cpp 1908 73521
queue_cpp 1568 52109
queue_cpp 1605 61522
queue_cpp 1330 23991
queue_cpp 1968 88870
queue_cpp 1979 91838
queue_cpp 1894 70058
queue_cpp 1499 34432
queue_cpp 2009 99556
queue_cpp 1573 53296
queue_cpp 1527 41685
queue_cpp 1546 46486
queue_cpp 1920 76581
queue_cpp 1985 93173
queue_cpp 1901 71674
queue_cpp 1551 47691
queue_cpp 1602 60780
queue_cpp 1981 92215
queue_cpp 1967 88737
queue_cpp 1975 90766
queue_cpp 1351 29237
queue_cpp 1563 50911
queue_cpp 1925 77906
queue_cpp 1527 41481
queue_cpp 2004 98100
queue_cpp 1354 30122
queue_cpp 1324 22272
queue_cpp 1914 75168
queue_cpp 1309 18584
queue_cpp 1609 62678
queue_cpp 1314 19874
queue_cpp 1995 95897
queue_cpp 1234 15802
queue_cpp 1975 90658
queue_cpp 1974 90360
queue_cpp 1903 72238
queue_cpp 1595 58952
queue_cpp 1967 88647
queue_cpp 1963 87704
queue_cpp 1946 83249
queue_cpp 11977 423125
queue_cpp 15385 771518
queue_cpp 11518 305843
queue_cpp 12068 446495
queue_cpp 9993 177403
queue_cpp 10099 204625
queue_cpp 15383 770844
queue_cpp 9927 160564
queue_cpp 10035 188104
queue_cpp 15164 714711
queue_cpp 16115 958214
queue_cpp 15661 842140
queue_cpp 15992 926706
queue_cpp 12054 443051
queue_cpp 9236 114678
queue_cpp 10104 205995
queue_cpp 15765 868552
queue_cpp 14650 583344
queue_cpp 12183 475992
queue_cpp 9258 120281
queue_cpp 14772 614544
queue_cpp 11646 338522
queue_cpp 15855 891690
queue_cpp 14876 640998
queue_cpp 9202 106105
queue_cpp 14543 555912
queue_cpp 11440 285642
queue_cpp 15473 793891
queue_cpp 11756 366735
queue_cpp 15908 905339
queue_cpp 11838 387712
queue_cpp 15352 763076
queue_cpp 15821 883019
queue_cpp 14718 600676
queue_cpp 12218 485001
queue_cpp 15253 737601
queue_cpp 11846 389769
queue_cpp 10127 211810
queue_cpp 9216 109673
queue_cpp 16073 947543
queue_cpp 11910 406116
queue_cpp 10294 254415
queue_cpp 11695 351014
queue_cpp 9258 120365
queue_cpp 11422 281199
queue_cpp 15131 706334
queue_cpp 16181 975277
queue_cpp 15315 753504
queue_cpp 11952 416889
queue_cpp 11385 271764
queue_cpp 15777 871672
queue_cpp 11607 328629
queue_cpp 10302 256572
queue_cpp 15885 899432
queue_cpp 15556 815088
queue_cpp 12024 435347
queue_cpp 12355 519981
queue_cpp 11382 271004
queue_cpp 11980 423967
queue_cpp 12080 449593
queue_cpp 11841 388333
queue_cpp 14987 669456
queue_cpp 15669 844040
queue_cpp 11841 388486
queue_cpp 15075 692146
queue_cpp 15460 790616
queue_cpp 14454 533115
queue_cpp 14718 600658
queue_cpp 12360 521270
queue_cpp 10086 201227
queue_cpp 11413 278763
queue_cpp 14464 535651
queue_cpp 11632 334887
queue_cpp 11730 359906
queue_cpp 11648 339007
queue_cpp 9966 170510
queue_cpp 15817 882013
queue_cpp 15600 826432
queue_cpp 15769 869702
queue_cpp 14524 550976
queue_cpp 11991 426800
queue_cpp 14949 659833
queue_cpp 11729 359756
queue_cpp 12124 460777
queue_cpp 16040 939082
queue_cpp 16100 954560
queue_cpp 15751 865015
queue_cpp 9292 129135
queue_cpp 16069 946431
queue_cpp 14768 613327
queue_cpp 9846 139806
queue_cpp 11419 280381
queue_cpp 12223 486086
queue_cpp 15958 917981
queue_cpp 15372 768169
queue_cpp 14438 528960
queue_cpp 9954 167620
queue_cpp 10122 210403
queue_cpp 14735 604950
queue_cpp 11920 408638
